Date,Open,High,Low,Close,Adj Close,Volume,returns
2020-02-09,76.4490966796875,78.20138549804688,75.69126892089844,77.09258270263672,77.09258270263672,5145711108,0.008173599339982074
2020-02-10,77.14305114746094,77.56034088134766,73.12471008300781,74.33509826660156,74.33509826660156,5373709984,-0.03576847913723924
2020-02-11,74.34607696533203,76.63123321533203,72.84619903564453,76.59739685058594,76.59739685058594,4742120918,0.030433787493906017
2020-02-12,76.49352264404297,82.27188873291016,76.45463562011719,81.29744720458984,81.29744720458984,5701884854,0.06136044496619153
2020-02-13,81.22972106933594,83.68916320800781,78.58231353759766,80.40342712402344,80.40342712402344,6579062946,-0.010996902255941077
2020-02-14,80.3755111694336,83.46430969238281,79.42839050292969,82.99034881591797,82.99034881591797,5382846670,0.03217427147606733
2020-02-15,83.02545166015625,83.38416290283203,76.1030044555664,76.51324462890625,76.51324462890625,5612667760,-0.07804647503505102
2020-02-16,76.72930908203125,80.41192626953125,69.57598876953125,75.152587890625,75.152587890625,6186098306,-0.017783283729248645
2020-02-17,74.96808624267578,75.38346862792969,69.44019317626953,73.25130462646484,73.25130462646484,5593944695,-0.02529897263055303
2020-02-18,73.18562316894531,78.01386260986328,70.89256286621094,77.0351791381836,77.0351791381836,5600214717,0.05165606989546623
2020-02-19,77.07551574707031,78.19882202148438,70.54457092285156,71.13594055175781,71.13594055175781,5298677185,-0.07657850156801593
2020-02-20,70.98194885253906,72.16673278808594,67.45927429199219,69.62484741210938,69.62484741210938,5500324693,-0.02124233021912436
2020-02-21,69.57044219970703,74.93936157226562,68.91468811035156,73.45092010498047,73.45092010498047,5579449656,0.054952690527629855
2020-02-22,73.4858627319336,76.48518371582031,72.57438659667969,75.1330795288086,75.1330795288086,5547090434,0.022901815544636994
2020-02-23,75.07401275634766,79.80030822753906,74.97501373291016,79.53665161132812,79.53665161132812,5702486428,0.05861029669136686
2020-02-24,79.55951690673828,79.55951690673828,72.37696838378906,75.5356216430664,75.5356216430664,6355612214,-0.050304229398712375
2020-02-25,75.49539947509766,75.80707550048828,70.06889343261719,71.18024444580078,71.18024444580078,5755711246,-0.05765991068222598
2020-02-26,71.18038177490234,71.86497497558594,58.579490661621094,61.01430892944336,61.01430892944336,6518313483,-0.14281962074600818
2020-02-27,61.02792739868164,64.6236572265625,57.80403137207031,61.50788497924805,61.50788497924805,5649302854,0.008089513074309496
2020-02-28,61.43793487548828,63.17148971557617,57.84066390991211,59.76395797729492,59.76395797729492,5266399749,-0.02835290146200775
2020-02-29,59.74873733520508,61.37752914428711,58.38515853881836,58.54326248168945,58.54326248168945,4168117352,-0.02042527866158439
2020-03-01,58.53054428100586,60.11835479736328,56.64622497558594,57.956687927246094,57.956687927246094,4317287191,-0.010019505739483181
2020-03-02,57.9840087890625,61.94123840332031,57.554786682128906,60.995548248291016,60.995548248291016,5309970238,0.052433298549766194
2020-03-03,61.020572662353516,62.35498046875,60.006019592285156,61.14447784423828,61.14447784423828,5412760345,0.0024416469762846837
2020-03-04,61.14349365234375,61.565731048583984,59.36227798461914,60.38241958618164,60.38241958618164,4429853608,-0.012463239280543603
2020-03-05,60.40277862548828,63.1437873840332,60.40277862548828,62.04545974731445,62.04545974731445,4712202709,0.027541793994512176
2020-03-06,62.049888610839844,63.77326583862305,61.45963668823242,63.02560043334961,63.02560043334961,4766934524,0.015797137937680894
2020-03-07,63.02201461791992,63.75777053833008,60.49959945678711,60.54631042480469,60.54631042480469,4258036532,-0.03933782449509238
2020-03-08,60.57911682128906,60.60502243041992,51.728599548339844,51.728599548339844,51.728599548339844,4523736331,-0.14563580860002978
2020-03-09,51.638126373291016,52.30763626098633,47.284202575683594,50.168148040771484,50.168148040771484,5097423294,-0.030166127078505856
2020-03-10,50.479827880859375,51.2523193359375,49.39545440673828,50.25638961791992,50.25638961791992,3945792927,0.001758916376118247
2020-03-11,50.26376724243164,50.61192321777344,46.238441467285156,48.463783264160156,48.463783264160156,3807551814,-0.03566922270756545
2020-03-12,48.4492301940918,48.558250427246094,30.627010345458984,30.930883407592773,30.930883407592773,5417383296,-0.3617732392248725
2020-03-13,31.004512786865234,39.24781799316406,25.573104858398438,37.43795394897461,37.43795394897461,7552238198,0.21037454558392965
2020-03-14,37.536197662353516,37.59846496582031,34.044044494628906,34.39658737182617,34.39658737182617,3270465986,-0.08123752118755245
2020-03-15,34.40990447998047,38.2310676574707,34.204185485839844,36.43709182739258,36.43709182739258,3434485463,0.059322875072128856
2020-03-16,36.4459114074707,36.4459114074707,30.60800552368164,32.876216888427734,32.876216888427734,4079630236,-0.09772665051956364
2020-03-17,32.9030876159668,35.42147445678711,32.78666687011719,33.56386947631836,33.56386947631836,3289527849,0.020916414751256607
2020-03-18,33.5556640625,34.1390495300293,32.78159713745117,33.68417739868164,33.68417739868164,3170415992,0.0035844473310255864
2020-03-19,33.721717834472656,40.22984313964844,33.71287536621094,39.07376480102539,39.07376480102539,4157185543,0.16000353336681727
2020-03-20,39.10809326171875,43.326026916503906,35.58586883544922,38.131954193115234,38.131954193115234,4537692970,-0.02410340065018357
2020-03-21,38.07786560058594,39.336177825927734,36.94729232788086,38.34232711791992,38.34232711791992,3438721430,0.005516972031889056
2020-03-22,38.37173843383789,39.477176666259766,35.49897384643555,35.628055572509766,35.628055572509766,3148219029,-0.0707904748989947
2020-03-23,35.577430725097656,38.845855712890625,35.416385650634766,38.76576614379883,38.76576614379883,3598154774,0.08806853253339164
2020-03-24,38.74799346923828,40.75464630126953,38.268035888671875,40.49064636230469,40.49064636230469,3331925793,0.04449493432188434
2020-03-25,40.47945785522461,40.696136474609375,38.545745849609375,39.151222229003906,39.151222229003906,3133347522,-0.033079840744348665
2020-03-26,39.17296600341797,40.17046356201172,38.78725814819336,40.16059875488281,40.16059875488281,2827963692,0.02578148186472551
2020-03-27,40.18333435058594,40.595191955566406,38.88597106933594,38.91847610473633,38.91847610473633,2962853270,-0.03092888773216973
2020-03-28,38.862178802490234,39.32988739013672,37.10237503051758,38.873756408691406,38.873756408691406,3119837445,-0.0011490608194568708
2020-03-29,38.86528015136719,38.934749603271484,37.21059799194336,37.332542419433594,37.332542419433594,2683734233,-0.03964664420527231
2020-03-30,37.264854431152344,39.324710845947266,37.26072692871094,39.13829040527344,39.13829040527344,3318334905,0.048369274333158074
2020-03-31,39.119136810302734,39.37229919433594,38.681514739990234,39.299102783203125,39.299102783203125,3359087002,0.0041088247918978915
2020-04-01,39.28468704223633,39.38081359863281,37.4459342956543,39.38081359863281,39.38081359863281,3303999600,0.0020792030769876124
2020-04-02,39.36347961425781,41.6456413269043,39.2540283203125,39.874168395996094,39.874168395996094,3985953572,0.012527795956465582
2020-04-03,39.887630462646484,41.08440017700195,39.684814453125,40.359134674072266,40.359134674072266,3482692346,0.012162417364041334
2020-04-04,40.34457778930664,40.83372497558594,39.96440887451172,40.67555618286133,40.67555618286133,3229457622,0.007840146012653149
2020-04-05,40.69003677368164,40.99985122680664,39.92832565307617,40.67013931274414,40.67013931274414,3084146015,-0.00013317261337086883
2020-04-06,40.65878677368164,44.494197845458984,40.54490280151367,44.39112091064453,44.39112091064453,4287968687,0.09149173474147432
2020-04-07,44.402137756347656,47.20174026489258,44.11486053466797,44.667930603027344,44.667930603027344,4391267713,0.006235699543158724
2020-04-08,44.67862319946289,46.75380325317383,44.350833892822266,46.31985855102539,46.31985855102539,3831132142,0.03698241502788768
2020-04-09,46.3480339050293,46.58343505859375,45.174339294433594,46.384979248046875,46.384979248046875,3628019378,0.0014058915346157885
2020-04-10,46.40034103393555,46.468353271484375,41.33182144165039,42.269813537597656,42.269813537597656,4008964133,-0.08871763612188088
2020-04-11,42.25674057006836,42.96684265136719,41.68824768066406,42.31909942626953,42.31909942626953,3374908252,0.001165983110572144
2020-04-12,42.32083511352539,43.28693389892578,42.007198333740234,42.450286865234375,42.450286865234375,3639638078,0.00309995819247999
2020-04-13,42.49925231933594,42.49925231933594,39.95906066894531,41.204341888427734,41.204341888427734,3998289644,-0.029350684502135516
2020-04-14,41.22285842895508,41.82363510131836,40.67782211303711,41.05384063720703,41.05384063720703,3713345006,-0.0036525580636193045
2020-04-15,41.08009338378906,41.708030700683594,39.449886322021484,39.58906936645508,39.58906936645508,3696959521,-0.035679275020725654
2020-04-16,39.643714904785156,43.014286041259766,38.601558685302734,42.68901824951172,42.68901824951172,4985504369,0.07830315116432907
2020-04-17,42.675052642822266,43.21479415893555,42.00095748901367,42.74503707885742,42.74503707885742,4096625538,0.0013122538686245466
2020-04-18,42.7515983581543,44.38176727294922,42.53352355957031,44.36289596557617,44.36289596557617,4508378329,0.03784904628188923
2020-04-19,44.34800338745117,44.5068473815918,42.596107482910156,42.63475036621094,42.63475036621094,4563334114,-0.03895475175259533
2020-04-20,42.674625396728516,43.37587356567383,40.462974548339844,40.82838439941406,40.82838439941406,4293209435,-0.04236839552902516
2020-04-21,40.80962371826172,41.26190948486328,40.416969299316406,41.04014205932617,41.04014205932617,3954491838,0.005186530474498685
2020-04-22,40.99327087402344,42.32014465332031,40.68876647949219,41.887413024902344,41.887413024902344,4029531589,0.02064493257239186
2020-04-23,41.87773513793945,43.367366790771484,41.433204650878906,42.93721389770508,42.93721389770508,4757478698,0.025062442318378952
2020-04-24,42.99470901489258,45.17228698730469,42.94403839111328,44.81045150756836,44.81045150756836,4786600723,0.04362736749352525
2020-04-25,44.81520462036133,45.64776611328125,44.37021255493164,44.714908599853516,44.714908599853516,4769855704,-0.0021321567737094815
2020-04-26,44.71991729736328,45.33999252319336,44.31262969970703,44.6890869140625,44.6890869140625,4687873111,-0.0005774737464430135
2020-04-27,44.677433013916016,45.41984176635742,43.885459899902344,44.71006393432617,44.71006393432617,4473729902,0.00046939916906363344
2020-04-28,44.7381706237793,46.30730056762695,44.0748176574707,46.02870178222656,46.02870178222656,4413476561,0.029493087950786867
2020-04-29,46.091522216796875,49.622127532958984,46.00732421875,49.18130111694336,49.18130111694336,5673988960,0.06849203241995716
2020-04-30,49.14785385131836,50.92155838012695,46.58384323120117,46.714019775390625,46.714019775390625,5724477325,-0.0501670611699766
2020-05-01,46.714263916015625,48.596473693847656,46.714263916015625,47.79170227050781,47.79170227050781,4581731065,0.023069787192343538
2020-05-02,47.77035903930664,49.567081451416016,47.44866180419922,49.458045959472656,49.458045959472656,4453777871,0.03486679925174263
2020-05-03,49.46495819091797,50.044677734375,47.550113677978516,48.26715850830078,48.26715850830078,4667453994,-0.024078740436848656
2020-05-04,48.24302673339844,48.34629821777344,46.03729248046875,47.47349166870117,47.47349166870117,4488284400,-0.01644320619087447
2020-05-05,47.45029067993164,47.9050407409668,46.370967864990234,46.78725814819336,46.78725814819336,4187625277,-0.01445508843749621
2020-05-06,46.768917083740234,47.77801513671875,45.942867279052734,45.942867279052734,45.942867279052734,4575858023,-0.01804745357092974
2020-05-07,46.01960372924805,48.06696319580078,45.03156661987305,47.330116271972656,47.330116271972656,5080727910,0.030195089577102374
2020-05-08,47.30772399902344,48.54597473144531,46.62904357910156,47.88221740722656,47.88221740722656,4780707207,0.011664901308954478
2020-05-09,47.83945846557617,48.93983459472656,47.133079528808594,47.27418518066406,47.27418518066406,4740601428,-0.012698497677986254
2020-05-10,47.26059341430664,47.26059341430664,40.57422637939453,42.36762619018555,42.36762619018555,5783062532,-0.10378939312708413
2020-05-11,42.35826873779297,42.86333084106445,40.13576126098633,41.6999626159668,41.6999626159668,5121746343,-0.0157588147898976
2020-05-12,41.73921585083008,42.6843147277832,41.41278076171875,42.111881256103516,42.111881256103516,4734936547,0.00987815370316425
2020-05-13,42.07453536987305,43.54827880859375,41.95380783081055,43.134559631347656,43.134559631347656,4565388581,0.024284794332144033
2020-05-14,43.09492111206055,44.2290153503418,42.479400634765625,43.945335388183594,43.945335388183594,5023559798,0.018796430606114578
2020-05-15,43.945838928222656,44.06401443481445,42.467708587646484,42.833980560302734,42.833980560302734,4340414828,-0.02528948335617187
2020-05-16,42.85136032104492,43.74107360839844,42.578529357910156,43.21289825439453,43.21289825439453,3879155974,0.008846193819375348
2020-05-17,43.180320739746094,44.356815338134766,43.09638214111328,43.64083480834961,43.64083480834961,3901110454,0.009902982008654249
2020-05-18,43.64307403564453,46.24467849731445,43.58699417114258,45.201072692871094,45.201072692871094,4473025831,0.03575178823625458
2020-05-19,45.21331024169922,45.38361358642578,44.3441047668457,45.38361358642578,45.38361358642578,3612370257,0.004038419503780366
2020-05-20,45.38744354248047,45.963008880615234,43.71659469604492,44.17212677001953,44.17212677001953,3448255432,-0.026694366549264936
2020-05-21,44.15623474121094,44.44780731201172,41.88386154174805,42.74270248413086,42.74270248413086,3143718509,-0.03236032290975965
2020-05-22,42.730369567871094,44.5757942199707,42.5117301940918,44.20758056640625,44.20758056640625,2908274408,0.03427200427533239
2020-05-23,44.208248138427734,44.53317642211914,43.70608139038086,44.033119201660156,44.033119201660156,2576920703,-0.003946412866545068
2020-05-24,44.018592834472656,44.37795639038086,42.44266891479492,42.44889450073242,42.44889450073242,2656112321,-0.03597802585077836
2020-05-25,42.40567398071289,43.438758850097656,42.09907531738281,42.946128845214844,42.946128845214844,2701310002,0.01171371717286629
2020-05-26,42.92720031738281,43.007381439208984,42.120792388916016,42.43205642700195,42.43205642700195,2475471673,-0.011970168954358984
2020-05-27,42.409095764160156,44.06675338745117,42.36875915527344,43.86143112182617,43.86143112182617,2757608482,0.03368619895392633
2020-05-28,43.87184524536133,44.86268997192383,43.50492858886719,44.758697509765625,44.758697509765625,2743046058,0.020456842492149185
2020-05-29,44.77653503417969,45.37718963623047,44.324527740478516,44.6524658203125,44.6524658203125,2632197768,-0.0023734312069726426
2020-05-30,44.63286590576172,47.54093933105469,44.22645950317383,47.538631439208984,47.538631439208984,2852777896,0.06463619793161701
2020-05-31,47.53927993774414,47.56504821777344,45.32406997680664,45.59188461303711,45.59188461303711,2637761668,-0.0409508386597397
2020-06-01,45.5742301940918,48.39543914794922,45.425323486328125,48.1252326965332,48.1252326965332,3035652544,0.055565768008889904
2020-06-02,48.094390869140625,49.76125717163086,45.261966705322266,45.92351531982422,45.92351531982422,3060955005,-0.04574975025248218
2020-06-03,45.92983627319336,47.63124084472656,45.66325378417969,47.17289352416992,47.17289352416992,2691495449,0.027205630833020633
2020-06-04,47.20063018798828,47.99448013305664,46.57504653930664,47.637596130371094,47.637596130371094,2697436350,0.009851051557036028
2020-06-05,47.674434661865234,47.9185676574707,46.870819091796875,47.05314636230469,47.05314636230469,2551367878,-0.012268666254000915
2020-06-06,47.06672668457031,47.324432373046875,46.42837142944336,46.731956481933594,46.731956481933594,2160092222,-0.006826108458251934
2020-06-07,46.7440185546875,46.93865203857422,45.38723373413086,46.66800308227539,46.66800308227539,2385218875,-0.0013685153473710354
2020-06-08,46.6591682434082,46.87998580932617,46.058006286621094,46.47397232055664,46.47397232055664,2357747091,-0.004157682971278498
2020-06-09,46.47144317626953,46.7379264831543,45.665775299072266,46.06941223144531,46.06941223144531,2141209283,-0.008705089513778907
2020-06-10,46.06926727294922,46.89228439331055,45.894508361816406,46.67997741699219,46.67997741699219,2146762421,0.013253157702110219
2020-06-11,46.6835823059082,46.90381622314453,42.96903991699219,43.51470947265625,43.51470947265625,2554226325,-0.06780782938390484
2020-06-12,43.50072479248047,45.2738151550293,43.11791229248047,44.82805252075195,44.82805252075195,2260548556,0.030181588341316568
2020-06-13,44.79370880126953,45.18855667114258,44.45869827270508,45.09455871582031,45.09455871582031,1739835590,0.005945076354699763
2020-06-14,45.10382843017578,45.10382843017578,43.89103698730469,44.08452606201172,44.08452606201172,1782403292,-0.022398104839514654
2020-06-15,44.08452606201172,44.2029914855957,42.09373092651367,43.9142951965332,43.9142951965332,2090717318,-0.003861465250620144
2020-06-16,43.908958435058594,44.28072738647461,43.485137939453125,43.87725830078125,43.87725830078125,1841455099,-0.000843390417316292
2020-06-17,43.882442474365234,44.81455993652344,43.3642692565918,44.03235626220703,44.03235626220703,1996899442,0.003534814330525826
2020-06-18,44.03235626220703,44.12405014038086,43.14131164550781,43.56013107299805,43.56013107299805,1576467272,-0.010724504189531525
2020-06-19,43.556365966796875,43.68408966064453,42.6036376953125,42.679832458496094,42.679832458496094,1712639222,-0.020208814638935535
2020-06-20,42.64627456665039,43.78364181518555,42.631229400634766,43.3468132019043,43.3468132019043,1500492583,0.015627538933214113
2020-06-21,43.337345123291016,43.75585174560547,43.02702713012695,43.08744430541992,43.08744430541992,1362753187,-0.005983574738845587
2020-06-22,43.1092529296875,44.33644104003906,43.07240295410156,44.18800354003906,44.18800354003906,1659721584,0.025542457956382103
2020-06-23,44.19498825073242,44.31815719604492,43.6243782043457,44.17927932739258,44.17927932739258,1365925951,-0.00019743396278537606
2020-06-24,44.188140869140625,44.52910614013672,42.7093505859375,42.84382629394531,42.84382629394531,1493695398,-0.030228040243726717
2020-06-25,42.86283493041992,43.02610778808594,42.211456298828125,42.56352996826172,42.56352996826172,1311840193,-0.006542280415398061
2020-06-26,42.56430435180664,43.5618782043457,41.75668716430664,43.32078552246094,43.32078552246094,1714646169,0.017791183080065887
2020-06-27,43.280906677246094,43.45170974731445,40.75464630126953,41.55556106567383,41.55556106567383,1453347400,-0.04074774811901494
2020-06-28,41.55556106567383,42.018310546875,40.778221130371094,41.408267974853516,41.408267974853516,1337385786,-0.003544485672748676
2020-06-29,41.42753219604492,41.998565673828125,41.01976013183594,41.85103225708008,41.85103225708008,1668680719,0.010692654000777013
2020-06-30,41.74396514892578,41.97266387939453,41.02524185180664,41.46779251098633,41.46779251098633,1390313389,-0.009157235208431813
2020-07-01,41.43354034423828,42.19013595581055,41.286537170410156,41.69924545288086,41.69924545288086,1220528740,0.00558151104458271
2020-07-02,41.736717224121094,41.93464279174805,40.65645980834961,41.48573303222656,41.48573303222656,1339074369,-0.005120294584120444
2020-07-03,41.47185516357422,41.68161392211914,41.04539108276367,41.205135345458984,41.205135345458984,1122905126,-0.006763715288569339
2020-07-04,41.17314910888672,42.17290496826172,41.134185791015625,42.066532135009766,42.066532135009766,1173145659,0.020905083367132038
2020-07-05,42.022159576416016,42.15835952758789,40.98523712158203,41.59807586669922,41.59807586669922,1170070065,-0.01113608002692179
2020-07-06,41.59807586669922,44.14739227294922,41.495670318603516,43.96349334716797,43.96349334716797,1743603778,0.05686362725162386
2020-07-07,43.96349334716797,44.2248649597168,43.10875701904297,43.3182487487793,43.3182487487793,1360983976,-0.014676827277881443
2020-07-08,43.318397521972656,45.410003662109375,43.172122955322266,45.20074462890625,45.20074462890625,2161892498,0.0434573403704368
2020-07-09,45.1884880065918,45.70869064331055,43.83011245727539,44.53745651245117,44.53745651245117,1985305536,-0.014674274105451302
2020-07-10,44.505367279052734,44.53230667114258,43.54658126831055,44.246116638183594,44.246116638183594,1840301462,-0.006541457395218053
2020-07-11,44.25065612792969,44.70627975463867,44.00514602661133,44.67707824707031,44.67707824707031,1764984238,0.00974010018575977
2020-07-12,44.687767028808594,45.18264389038086,44.06024932861328,44.63610076904297,44.63610076904297,1598865182,-0.0009171924314462787
2020-07-13,44.63610076904297,45.306724548339844,43.236671447753906,43.919795989990234,43.919795989990234,1724704950,-0.016047655747509215
2020-07-14,43.96921920776367,44.001564025878906,43.14065170288086,43.80286407470703,43.80286407470703,1882872130,-0.0026623965946893646
2020-07-15,43.790374755859375,44.009056091308594,42.99142837524414,43.278953552246094,43.278953552246094,1809900342,-0.011960645348838228
2020-07-16,43.26382827758789,43.40397262573242,41.47480010986328,42.035438537597656,42.035438537597656,1543731673,-0.028732557342156517
2020-07-17,42.0412712097168,42.3414306640625,41.77911376953125,41.91281509399414,41.91281509399414,1336746650,-0.0029171443874396186
2020-07-18,41.908267974853516,42.83024978637695,41.78263473510742,42.425865173339844,42.425865173339844,1141296421,0.012240888095803815
2020-07-19,42.425865173339844,42.69797897338867,41.883609771728516,42.552730560302734,42.552730560302734,1140767149,0.0029902840270801256
2020-07-20,42.5511589050293,42.70646286010742,41.642337799072266,41.97581100463867,41.97581100463867,1152077279,-0.013557756413457245
2020-07-21,41.973995208740234,43.92832946777344,41.88581848144531,43.61614990234375,43.61614990234375,1384220462,0.03907819428488968
2020-07-22,43.606788635253906,45.0008430480957,43.31925964355469,44.93611526489258,44.93611526489258,1383704376,0.03026322510134949
2020-07-23,44.93959426879883,45.466651916503906,44.577510833740234,44.85007858276367,44.85007858276367,1775727714,-0.0019146444151153519
2020-07-24,44.85010528564453,44.88047790527344,44.058841705322266,44.18254089355469,44.18254089355469,1620747746,-0.014883757404731135
2020-07-25,44.107261657714844,49.16240310668945,44.067893981933594,48.80476760864258,48.80476760864258,2433671618,0.10461658885177827
2020-07-26,48.836585998535156,50.37880325317383,47.71577835083008,47.97871780395508,47.97871780395508,2587129920,-0.0169255965177717
2020-07-27,47.973758697509766,54.931488037109375,47.52111053466797,52.95002746582031,52.95002746582031,3397559596,0.10361489196477502
2020-07-28,53.06098556518555,57.13096618652344,51.90334701538086,55.5752067565918,55.5752067565918,3293197775,0.049578431143705526
2020-07-29,55.591705322265625,56.692726135253906,55.03009033203125,55.17200469970703,55.17200469970703,2572759911,-0.007255070748557135
2020-07-30,55.1008415222168,57.97104263305664,54.07687759399414,56.64311218261719,56.64311218261719,3015740898,0.02666402083660313
2020-07-31,56.654850006103516,58.73869323730469,55.82644271850586,57.998138427734375,57.998138427734375,2461431454,0.02392217152102427
2020-08-01,57.998138427734375,61.663177490234375,57.50492477416992,61.2932243347168,61.2932243347168,3124975567,0.05681364947752754
2020-08-02,61.259525299072266,64.45904541015625,55.802589416503906,56.64144515991211,56.64144515991211,3499183526,-0.07589385654443204
2020-08-03,56.624900817871094,59.644954681396484,56.13666534423828,58.468902587890625,58.468902587890625,2250487587,0.03226360879068624
2020-08-04,58.46235275268555,59.41592025756836,56.80051040649414,57.53305435180664,57.53305435180664,2088598738,-0.01600591416398167
2020-08-05,57.57620620727539,59.76585388183594,57.11745071411133,59.01070785522461,59.01070785522461,2144590019,0.025683557392630618
2020-08-06,58.98693084716797,60.563934326171875,57.97606658935547,59.16426467895508,59.16426467895508,2241049269,0.0026021857610520893
2020-08-07,59.14830017089844,60.84126281738281,55.871726989746094,57.24553298950195,57.24553298950195,2756992175,-0.0324305845744014
2020-08-08,57.205867767333984,58.542938232421875,56.65135955810547,58.129207611083984,58.129207611083984,1726820323,0.015436569028784985
2020-08-09,58.22804641723633,58.66007995605469,56.4997444152832,57.13903045654297,57.13903045654297,1601010110,-0.017034072804945843
2020-08-10,57.116756439208984,59.24289321899414,57.116756439208984,58.28884506225586,58.28884506225586,2247183310,0.02012310318403787
2020-08-11,58.28884506225586,59.43977737426758,53.23125076293945,54.386844635009766,54.386844635009766,2754950222,-0.06694248999235675
2020-08-12,54.366390228271484,55.558563232421875,52.32285690307617,54.96858596801758,54.96858596801758,2450391467,0.0106963611680706
2020-08-13,54.98871612548828,57.862003326416016,52.348724365234375,57.74131774902344,57.74131774902344,2843622469,0.05044211584083902
2020-08-14,57.70130157470703,57.98078918457031,56.35732650756836,56.75312423706055,56.75312423706055,2476128674,-0.017114148940246543
2020-08-15,56.72636032104492,60.376155853271484,56.72636032104492,59.92781066894531,59.92781066894531,3063536363,0.05593853157094841
2020-08-16,59.94212341308594,64.28931427001953,59.330772399902344,63.826541900634766,63.826541900634766,3595771595,0.06505712770364536
2020-08-17,63.826541900634766,68.51951599121094,61.88155746459961,67.02803802490234,67.02803802490234,3997651594,0.050159322891903946
2020-08-18,67.05615997314453,68.032958984375,64.27819061279297,65.52753448486328,65.52753448486328,3627257060,-0.022386207089659882
2020-08-19,65.55464935302734,66.9671859741211,59.573177337646484,62.0046272277832,62.0046272277832,3345972244,-0.0537622433802063
2020-08-20,62.01996612548828,63.5305290222168,61.28464126586914,62.96675491333008,62.96675491333008,2801314591,0.015517030398591869
2020-08-21,62.90597152709961,63.649986267089844,59.17335891723633,59.37902069091797,59.37902069091797,2911090515,-0.05697822966024546
2020-08-22,59.36305618286133,60.46170425415039,58.28854751586914,60.3111572265625,60.3111572265625,2317942996,0.01569807862774497
2020-08-23,60.26280212402344,61.48896026611328,58.34038543701172,60.623260498046875,60.623260498046875,2315616100,0.005174884479698161
2020-08-24,60.623260498046875,62.820098876953125,60.27156066894531,62.199424743652344,62.199424743652344,2490426542,0.025999331488550492
2020-08-25,62.2150993347168,62.34196853637695,57.267555236816406,58.580665588378906,58.580665588378906,2625416624,-0.05817994571795049
2020-08-26,58.442039489746094,58.99238204956055,57.21358871459961,58.35817337036133,58.35817337036133,2067102732,-0.0037980486527916524
2020-08-27,58.298702239990234,59.15990447998047,54.79509735107422,56.041015625,56.041015625,2212235187,-0.0397057963184666
2020-08-28,56.10396194458008,58.16758346557617,55.56637191772461,57.35440444946289,57.35440444946289,2206041301,0.023436206674972926
2020-08-29,57.438873291015625,58.22694396972656,57.13005065917969,57.29173278808594,57.29173278808594,2006047086,-0.0010927087811045677
2020-08-30,57.20773696899414,62.79817581176758,57.171024322509766,62.725341796875,62.725341796875,2759602454,0.09484106596822994
2020-08-31,62.844058990478516,63.49125671386719,60.75156021118164,61.11379623413086,61.11379623413086,2561891272,-0.02569209695122665
2020-09-01,61.10507583618164,64.1839599609375,60.38698196411133,62.882789611816406,62.882789611816406,2717986649,0.02894589252659774
2020-09-02,62.8713264465332,63.07072067260742,57.139808654785156,58.099647521972656,58.099647521972656,2790169260,-0.07606440680145876
2020-09-03,58.013084411621094,58.530818939208984,47.059383392333984,47.774112701416016,47.774112701416016,2765272845,-0.1777211267357799
2020-09-04,47.77921676635742,52.33302307128906,47.18532180786133,50.611976623535156,50.611976623535156,2851271830,0.05940170861687255
2020-09-05,50.619232177734375,51.31809616088867,46.146461486816406,47.58933639526367,47.58933639526367,2831766570,-0.0597218371998125
2020-09-06,47.5965576171875,48.89556884765625,46.62266540527344,48.05357360839844,48.05357360839844,2075916067,0.00975506801101278
2020-09-07,48.0339241027832,49.07195281982422,45.62166213989258,48.77010726928711,48.77010726928711,2235340013,0.014911142025105129
2020-09-08,48.80512619018555,49.30001449584961,46.20237731933594,47.3838005065918,47.3838005065918,2314205963,-0.028425337574935705
2020-09-09,47.377357482910156,48.8466682434082,46.701377868652344,47.89769744873047,47.89769744873047,1828181736,0.010845414184689206
2020-09-10,47.923194885253906,49.38438415527344,47.90349578857422,48.716854095458984,48.716854095458984,2001211524,0.01710221347498675
2020-09-11,48.716854095458984,49.40973663330078,47.40207290649414,49.089752197265625,49.089752197265625,1835173089,0.00765439617829089
2020-09-12,49.0577278137207,51.22113800048828,48.67241668701172,50.81715393066406,50.81715393066406,1588978329,0.03518864235567798
2020-09-13,50.760929107666016,50.931419372558594,47.52531433105469,48.066036224365234,48.066036224365234,1785910878,-0.05413757940975028
2020-09-14,48.049659729003906,49.94481658935547,47.43855667114258,49.09012222290039,49.09012222290039,1786276098,0.021305813397112017
2020-09-15,49.11736297607422,50.14468002319336,48.34780502319336,48.390098571777344,48.390098571777344,1663112038,-0.014259969611493228
2020-09-16,48.459632873535156,48.792354583740234,47.4674072265625,47.933433532714844,47.933433532714844,1674030602,-0.009437158686195435
2020-09-17,47.98067092895508,49.47981262207031,47.87519454956055,48.87706756591797,48.87706756591797,1701721113,0.019686343407031126
2020-09-18,48.82827377319336,49.07770919799805,47.79171371459961,48.46281433105469,48.46281433105469,1135775840,-0.008475410974780773
2020-09-19,48.48158645629883,49.03279495239258,48.208038330078125,48.67683029174805,48.67683029174805,961716690,0.0044160860991562245
2020-09-20,48.667938232421875,48.67055892944336,46.43110275268555,47.100528717041016,47.100528717041016,1033913350,-0.03238299546744017
2020-09-21,47.1291389465332,47.6491584777832,42.543270111083984,43.390220642089844,43.390220642089844,1923483523,-0.07877423409068396
2020-09-22,43.35946273803711,44.765403747558594,43.1172981262207,44.545047760009766,44.545047760009766,1078696494,0.026614916928993537
